district_id,district_name,state_id,state_name,merg_sq,ReportAreaLUS,FLTotal,NetAreaSown,TotalCroppedArea,propNIA,NIA30,NIA40,pnia_can,pnia_well,pnia_tanks,dom_irrtype,p_hyv_Irrigated,p_hyv_Rainfed,p_manure_Irrigated,p_manure_Rainfed,p_pest_Irrigated,p_pest_Rainfed,p_fert_Irrigated,p_fert_Rainfed,fert_kgperha_Irrigated,fert_kgperha_Rainfed,elev_mean,elev_cv,pTreeCover,precip_mean,precip_cv,GW_change,wealthPCA,Area.Maize,Prod.Maize,Yield.Maize,Area.Rice,Prod.Rice,Yield.Rice,Area.Small.millets,Prod.Small.millets,Yield.Small.millets,Area.Wheat,Prod.Wheat,Yield.Wheat,Area.Bajra,Prod.Bajra,Yield.Bajra,Area.Jowar,Prod.Jowar,Yield.Jowar,Area.Ragi,Prod.Ragi,Yield.Ragi,Area.mill,Prod.mill,Yield.mill,pArea_rice,pArea_wheat,pArea_maize,pArea_mill,pJowarInMillets,pBajraInMillets,pRagiInMillets,pSmallInMillets,type_millet,areaTotPulses,prodTotPulses,yieldTotPulses,diversityPulses,dominant_pulses,p_AreaPulses,pop_rural,sm_rum_perc,exofemcat_perc,indfemcat_perc,sm_rum_1000TGA,sm_rum_1000pop,female_exocattle_1000TGA,female_exocattle_1000pop,male_indicattle_1000TGA,male_indicattle_1000pop,sm_rum_1000NIA,female_exocattle_1000NIA,male_indicattle_1000NIA,percST,wealth_alpha,wealth_alpha_std,wealth_factr,wealth_factb,perc_elev500above,prec_normal1981_2007,prec_sd1981_2007,precbelow10,precbelow20,precbelow1sd,precbelow2sd,prec_outside10,prec_outside20,prec_outside1sd,prec_outside2sd,perc_lline,perc_bank,perc_tapwater,perc_electricity,perc_concreteRoof,perc_lpg,perc_waterClosetLatrine,perc_wasteWater_drainage,pulses_propTop3,pulses_propTop4,pulses_propTop5,pulses_propTop6
552,KURNOOL,28,ANDHRA PRADESH,328,1762917,247376.7,870435.9,974946,20.95969387,Rainfed,Rainfed,39.71783708,49.14539354,6.018393922,Ground Water,85.72872813,50.34835222,72.22227649,58.37695948,99.18878264,86.78466462,99.94823056,97.89609052,244.3475097,91.02234234,271.11184,0.400897684,6.661515632,555.4583333,0.219493642,-8,-1.470924677,9890.5,46966.5,4.003,90932.9,289193.6,3.107,8404,6014.857143,0.615714286,835,565.25,0.63375,11610.8,10945,0.94,88481,158872.3,1.827,21.2,30.8,1.358,108517,175862.9571,1.620602829,9.326967853,0.085645769,1.014466442,11.13056518,81.53653345,10.69952173,0.01953611,7.74440871,J,208882.7143,230084.7,1.101501868,1.586000447,Gram,21.42505475,2904177,63.48985663,0.962131252,99.03786875,1125.244127,683.0547863,1.124273009,0.682465291,0.521862345,0.3167851,10873.18784,10.86380396,5.042734434,2.04346259,38.3125,0.5413265,0.7210463,0.5613067,2.3965244,528.7296374,115.1568899,9,6,4,0,18,18,8,1,2.900000095,57.90000153,73.19999695,91.69999695,34.40000153,11.60000038,19.5,15.30000019,96.56275326,99.26819493,99.88523977,99.97661025
538,MAHABUBNAGAR,28,ANDHRA PRADESH,352,1845220.5,598549.6,765528.4,835086.2,23.64980842,Rainfed,Rainfed,12.79210808,80.26203285,3.142792439,Ground Water,91.01840875,70.09963311,61.94252545,27.85609742,98.58289389,94.76002606,99.92165038,99.05344317,179.7792585,106.2038601,367.4641667,0.314835398,4.912470247,631.0384615,0.212906616,-14,-0.675433076,96573.4,198277.8,2.007,129083.2,323685.7,2.475,708.2857143,493.7142857,0.647142857,184.6666667,124.5,0.81,10594.2,5967.6,0.558,107188.7,81656.8,0.772,5989,7588.9,1.32,124480.1857,95707.01429,0.768853402,15.45747014,0.022113486,11.5644828,14.90626785,86.1090457,8.510752084,4.811207475,0.568994744,J,127134.0048,55757.40476,0.438571922,2.685400671,ArharTur,15.22405768,3445336,79.17083531,7.556444874,92.44355513,2585.567958,1384.754056,14.65353328,7.848000892,6.233401374,3.338426209,26352.10389,149.3487843,63.53081537,8.987576696,35.35,0.269778,0.3310969,0.1646577,13.9336281,614.7404279,120.5665099,8,5,5,0,14,14,11,0,2.299999952,50.20000076,76.30000305,85.09999847,43.09999847,8.199999809,12.69999981,4.900000095,92.85477966,97.16794514,99.41683206,99.9474308
535,MEDAK,28,ANDHRA PRADESH,373,960951.5,254398.3,432148.3,541763,29.30757798,Rainfed,Rainfed,1.825629559,90.28220592,6.616071414,Ground Water,89.61567131,32.56120135,68.98416769,34.99778398,71.35990936,37.79805511,99.85569039,95.50512292,219.9333313,111.3398337,458.7767394,0.114542943,6.493806411,793.8571429,0.215516266,NA,-1.051168671,103279.9,233107.6,2.27,94435.6,250576.7,2.614,2.5,2,0.5,3287,3399.888889,1.092222222,741.3,352.6,0.468,60772,57551.9,0.967,24.8,28.6,1.276,61540.6,57935.1,0.941412661,17.43116455,0.606722866,19.06366806,11.35932133,98.7510684,1.204570641,0.0402986,0.004062359,J,138756.5528,78263.05833,0.56403144,3.613548124,Moong,25.61203936,2305417,63.45000543,4.206584132,95.79341587,1670.5328,696.3169787,8.754864319,3.649231354,11.01616471,4.591794023,12674.87655,66.4260076,83.5832303,5.571017325,34.9625,0.3777918,0.5152822,0.4077316,20.888298,803.9804668,159.0374495,13,2,2,0,21,21,7,1,3.900000095,53,71.40000153,88.69999695,20.39999962,12.19999981,17,13.10000038,81.28509807,97.89080031,99.01642283,99.62171957
539,NALGONDA,28,ANDHRA PRADESH,401,1423162,512418.5,498437.8,623168.2,44.37614884,Irrigated,Irrigated,26.19099181,63.93842328,5.985193558,Ground Water,99.85165296,65.61384657,71.91172362,48.23937266,95.81537716,63.54428113,99.9698361,74.96948996,249.5892518,95.30930908,176.7579823,0.626254069,4.833904378,637.25,0.198401707,4,-1.151192879,3376.5,9135.6,2.623,247079.5,740614,2.937,0,0,0,0,0,0,9434.5,4435.7,0.453,17343.3,8275,0.489,336.3333333,338.6666667,1.583333333,27114.13333,13049.36667,0.481275448,39.64892624,0,0.541828033,4.351013632,63.9640581,34.7955064,1.240435492,0,J,87906.3,36680.8,0.417271572,2.413855668,Moong,14.10635203,2826302,64.38386864,4.47894588,95.52105412,1691.626814,851.8052919,7.676568093,3.865475098,2.367263881,1.192016989,10884.24527,49.39248375,15.23142131,11.30124922,37.175,0.4095158,0.564314,0.5090035,0,620.3800696,111.5890265,8,4,4,0,16,16,10,0,2.5,47.40000153,65.69999695,88.69999695,46.20000076,17.89999962,24.39999962,4.599999905,95.09602838,98.12641415,99.27650237,99.97383578
550,NELLORE,28,ANDHRA PRADESH,414,1310459.9,117245.1,334615.2,390054.8,72.98550693,Irrigated,Irrigated,34.08832015,33.62550088,29.20093555,Canal,92.0162278,4.612291474,54.24949362,7.800902027,98.42903575,72.67728088,99.08998304,57.60473836,220.0650937,51.24762267,101.1125655,1.291099173,5.822451501,842.8125,0.225880832,-7,-1.827060823,317,2015.714286,5.278571429,216665.9,744778.8,3.389,0,0,0,0,0,0,1122.8,2209.2,1.99,259.2857143,379.2857143,2.315714286,349.2857143,490.5714286,1.441428571,1731.371429,3079.057143,1.778392026,55.54755383,0,0.081270632,0.443879021,14.97574177,64.85032509,20.17393313,0,B,40824.8,26501.5,0.649151986,1.961704606,Urad,10.46642677,2105927,58.73084407,10.92325187,89.07674813,980.9014377,610.3877295,7.769791353,4.834925427,1.256047591,0.781603541,5263.405298,41.6918147,6.73980819,9.650463953,40.4875,0.6742792,0.895624,0.7490106,0,834.3351507,173.8416192,9,5,5,0,17,17,9,1,3.700000048,52.79999924,68.30000305,87.69999695,62.70000076,18.29999924,22.29999924,8.100000381,92.88202269,96.9369109,99.04837256,99.83220983
533,NIZAMABAD,28,ANDHRA PRADESH,418,800907.5,203214,249816.2,396032.2,62.27594527,Irrigated,Irrigated,10.82889711,79.8800453,6.804353387,Ground Water,96.1623226,80.86259149,23.93617637,11.52290142,74.84570939,39.03390897,99.8097179,89.47849954,261.5352639,159.8066531,358.2299923,0.211237757,8.07921697,889.0833333,0.231252,-10,-1.760732826,58868.7,233780.2,3.945,136876.6,409616.9,2.926,0,0,0,1756.777778,1421.555556,0.848888889,6811.111111,3544.777778,0.505555556,18587,22662.1,1.174,10,15,1.493333333,25408.11111,26221.87778,1.03202783,34.56198764,0.443594682,14.86462464,6.415667996,73.15380478,26.80683771,0.039357511,0,J,49839.60714,37387.84286,0.750163274,3.388897589,Urad,12.58473608,1962963,61.63039011,1.802718442,98.19728156,1737.565199,708.9430621,3.760733917,1.534415065,1.398413674,0.570566027,8945.045296,19.36038731,7.199081603,7.56235461,39.6625,0.6233576,0.8631101,0.8148558,4.2455707,920.2180204,219.0258731,12,6,3,0,19,19,8,2,4,59.70000076,77.19999695,91,27.79999924,23,23.10000038,11.5,92.74130084,98.82220752,99.39283803,99.85403175
549,PRAKASAM,28,ANDHRA PRADESH,454,1738115.7,246750.7,588631,633618.9,30.84423009,Irrigated,Rainfed,32.13985339,47.29219806,11.42104454,Ground Water,87.0680027,72.16945903,51.71060395,45.04806281,99.68021663,83.81749137,99.68021663,82.39325672,214.0879589,113.5450178,178.7141103,0.938658754,7.915479348,648.0833333,0.217063986,-28,-1.677403902,8013.9,32076.3,4.371,115751,392013.2,3.289,728.7142857,611.1428571,0.815714286,15,10,0.67,15555.7,22607,1.471,6671,8748.4,1.263,3038.5,5458.4,1.778,25993.91429,37424.94286,1.439757877,18.26823663,0.002367354,1.264782348,4.102452481,25.66369931,59.84362274,11.68927452,2.803403434,B,190465.1056,189307.2333,0.993920817,3.086011596,Gram,30.05988388,2732866,58.65159222,1.762955477,98.23704452,1100.39395,699.8557558,0.361310815,0.229795387,0.361886151,0.230161303,10534.40017,3.458936421,3.464444282,4.448780379,39.3,0.6074895,0.8222623,0.7827191,0,627.391358,115.2629751,8,4,4,0,17,17,9,0,2.799999952,57.59999847,51.5,87.59999847,59.20000076,26.20000076,23.70000076,5.800000191,89.33515643,99.39316677,99.85986059,99.99015568
537,RANGA REDDY,28,ANDHRA PRADESH,480,751273.5,256964.9,232746.8,260398.8,25.36971507,Rainfed,Rainfed,1.638858405,92.38372014,3.361378694,Ground Water,72.2704201,26.44357289,46.72234422,23.94608765,22.38381511,22.81165222,86.74898304,86.43910221,149.9985601,99.79607596,495.5021563,0.122511755,6.139079877,692,0.205702203,-29,-2.411768378,22858.8,69886.1,2.905,37057.8,95356.5,2.565,22,10.5,0.461666667,1574.222222,1010.333333,0.667777778,691.7777778,353.7777778,0.508888889,46068.5,51062.7,1.163,2889.5,4268.3,1.55,49671.77778,55695.27778,1.121266044,14.23117157,0.60454281,8.778381467,19.07527138,92.74582481,1.392697843,5.817186598,0.044290744,J,65895.61111,37028.91111,0.561932889,2.83679045,ArharTur,25.30565084,1577569,64.34464301,13.08146399,86.91853601,1271.419796,605.4784292,22.85985064,10.8863701,5.667709562,2.699089549,16176.61803,290.8520641,72.11180208,4.130030145,41.775,0.8402147,1.182247,1.13033,52.4516907,707.5709314,127.9127856,11,3,3,0,20,20,9,1,3.200000048,56.90000153,76.5,90.40000153,31,24.60000038,27.29999924,24.29999924,88.84704006,97.94430754,99.43977048,100
542,SRIKAKULAM,28,ANDHRA PRADESH,551,583949.7,60742.6,301515,415030.8,58.78742351,Irrigated,Irrigated,56.33510086,8.04692053,33.88040478,Canal,96.24250636,22.21740195,92.93138328,29.95731729,71.33205887,24.40226708,99.56430149,31.01878739,185.2821136,42.93254732,108.4761354,1.351934227,15.40200014,935.4285714,0.173011418,19,-0.398420223,2243.1,11208.6,4.252,187069.1,414104.2,2.192,156.2,108,0.696,0,0,0,3512.8,4804.7,1.384,308.8571429,271.2857143,0.994285714,2948.9,3614.1,1.235,6926.757143,8798.085714,1.270159403,45.07354635,0,0.540465912,1.668974241,4.458899547,50.7134858,42.57259117,2.25502348,B-R,84217.49524,37341.0381,0.443388134,2.654277234,Urad,20.29186635,2266411,42.38781133,46.99196302,53.00803698,1140.240332,293.7874022,386.4939052,99.5816734,243.1082677,62.63780047,3756.457581,1273.282412,800.9065014,6.145430788,30.425,0.1614005,0.1953053,0.1118996,0,977.8859867,174.5409766,9,2,2,0,14,14,7,1,2.599999905,45.90000153,21,88,56.5,13.89999962,10.80000019,4.699999809,98.02025074,99.92983021,99.96952336,99.98812598
544,VISHAKHAPATNAM,28,ANDHRA PRADESH,608,1125192.1,88481.4,296141.5,369948.7,32.06814985,Irrigated,Rainfed,36.34890399,15.11607704,25.42090893,Canal,40.89590424,5.381209723,82.14815999,80.99799092,44.28124358,15.56123459,59.49471183,7.975848841,107.022409,15.66752292,560.4718369,0.694597088,23.66355696,947.7333333,0.177351864,-2,-0.365567595,8039.9,19540.5,2.434,91319.3,147852.4,1.582,18666.66667,7817.166667,0.42,0,0,0,11252.2,10341.9,0.9,1278.6,1421.8,1.253,30083.2,30960.7,1.02,61280.66667,50541.56667,0.824755497,24.68431434,0,2.173247264,16.56463901,2.086465552,18.36174541,49.09084975,30.46093928,R,21844.15714,11179.85397,0.511800657,5.042496488,Urad,5.904644926,2254667,36.3637768,36.22618688,63.77381312,523.0138036,261.0101625,96.88834467,48.35215134,33.53916189,16.73772668,6196.788151,1147.95545,397.3797241,14.41527026,31.4125,0.1317244,0.179201,0.1271257,0,985.9106561,168.3392343,5,3,3,0,10,10,6,2,1.799999952,41.70000076,43.40000153,83.19999695,45.29999924,12.69999981,18.70000076,4.5,67.84331345,86.45195086,95.23049969,99.75802617
543,VIZIANAGARAM,28,ANDHRA PRADESH,609,641962.1,54278.6,302341.4,406604.3,43.366704,Irrigated,Irrigated,28.19559854,14.10649389,55.2935389,NA,93.12792024,17.95357018,76.71411496,39.37345525,77.32600782,19.52539083,99.64889167,19.7701254,194.4878029,24.44689078,147.1207329,1.308957888,17.3460012,949.875,0.165976793,NA,-0.538292016,9716.9,38212.4,4.171,116023.5,242546.9,2.056,2834.714286,1723.142857,0.614285714,0,0,0,1982,2016.5,0.993,515.375,547.25,1.0275,6818.6,8078.7,1.197,12150.68929,12365.59286,1.017686533,28.53474496,0,2.389768136,2.988332707,4.24152892,16.31183181,56.11698102,23.32965825,R,53364.18571,20545.78571,0.38501076,3.095803053,HorseGram,13.12435351,1853563,45.75812267,48.212585,51.787415,907.1641457,314.1867851,191.6187887,66.36515727,65.61290768,22.72434225,4441.618268,938.1957129,321.2511107,10.04728566,32.4625,0.2241668,0.2638704,0.1423418,0,981.7582892,170.618933,8,2,2,0,13,13,6,1,2,53.90000153,34.59999847,86.69999695,54.29999924,12.80000019,9.800000191,5.599999905,96.4735043,99.72493591,99.97657605,100
