district_id,district_name,state_id,state_name,merg_sq,ReportAreaLUS,FLTotal,NetAreaSown,TotalCroppedArea,propNIA,NIA30,NIA40,pnia_can,pnia_well,pnia_tanks,dom_irrtype,p_hyv_Irrigated,p_hyv_Rainfed,p_manure_Irrigated,p_manure_Rainfed,p_pest_Irrigated,p_pest_Rainfed,p_fert_Irrigated,p_fert_Rainfed,fert_kgperha_Irrigated,fert_kgperha_Rainfed,elev_mean,elev_cv,pTreeCover,precip_mean,precip_cv,GW_change,wealthPCA,Area.Maize,Prod.Maize,Yield.Maize,Area.Rice,Prod.Rice,Yield.Rice,Area.Small.millets,Prod.Small.millets,Yield.Small.millets,Area.Wheat,Prod.Wheat,Yield.Wheat,Area.Bajra,Prod.Bajra,Yield.Bajra,Area.Jowar,Prod.Jowar,Yield.Jowar,Area.Ragi,Prod.Ragi,Yield.Ragi,Area.mill,Prod.mill,Yield.mill,pArea_rice,pArea_wheat,pArea_maize,pArea_mill,pJowarInMillets,pBajraInMillets,pRagiInMillets,pSmallInMillets,type_millet,areaTotPulses,prodTotPulses,yieldTotPulses,diversityPulses,dominant_pulses,p_AreaPulses,pop_rural,sm_rum_perc,exofemcat_perc,indfemcat_perc,sm_rum_1000TGA,sm_rum_1000pop,female_exocattle_1000TGA,female_exocattle_1000pop,male_indicattle_1000TGA,male_indicattle_1000pop,sm_rum_1000NIA,female_exocattle_1000NIA,male_indicattle_1000NIA,percST,wealth_alpha,wealth_alpha_std,wealth_factr,wealth_factb,perc_elev500above,prec_normal1981_2007,prec_sd1981_2007,precbelow10,precbelow20,precbelow1sd,precbelow2sd,prec_outside10,prec_outside20,prec_outside1sd,prec_outside2sd,perc_lline,perc_bank,perc_tapwater,perc_electricity,perc_concreteRoof,perc_lpg,perc_waterClosetLatrine,perc_wasteWater_drainage,pulses_propTop3,pulses_propTop4,pulses_propTop5,pulses_propTop6
313,GOLAGHAT,18,ASSAM,204,354070,5912.4,117688.6,155471.2,8.540759258,Rainfed,Rainfed,37.08700194,6.675620554,1.213749192,Canal,0,20.25344112,0,12.59219636,0,19.45484544,0,28.79690808,0,15.46691478,53.73792138,0.507344443,20.36898908,1702.75,0.108437644,-4,1.520543222,230.8,124.6,0.539,86121.90909,173015.3636,1.99,45.55555556,20.55555556,0.453333333,1348.545455,1257.090909,0.904545455,0,0,0,0,0,0,0,0,0,45.55555556,20.55555556,0.451219512,55.39412386,0.867392452,0.148451932,0.029301604,0,0,0,100,SM,4884.711111,3085.288889,0.631621568,4.551807884,OtherRabiPulses,3.141875223,969152,30.94959679,2.437528889,97.56247111,591.2870336,216.0208099,14.59598385,5.332496863,5.315333126,1.94190385,20828.43357,514.1521166,187.235736,10.47579502,15.825,-0.5581644,-0.7453693,-0.6258146,0,1675.035458,198.345118,4,1,4,1,11,11,9,1,1.899999976,47.20000076,12.5,30.79999924,0.400000006,12.10000038,20.20000076,1.5,74.10946627,91.52503048,96.20493877,99.66016414
318,HAILAKANDI,18,ASSAM,217,132587,2377.6,47074.4,68366.1,7.682519586,Rainfed,Rainfed,10.63182635,0,1.493156367,NA,0,19.50770836,0,45.19857776,0,8.028225087,0,99.04452041,0,85.32830883,60.61283329,1.267691716,32.18754356,2139,0.146435976,4,1.396264455,27.66666667,11.11111111,0.464444444,46732.54545,98071.54545,2.095454545,5.444444444,3.222222222,0.593333333,24,31.33333333,1.15,0,0,0,0,0,0,0,0,0,5.444444444,3.222222222,0.591836735,68.35631322,0.035105118,0.0404684,0.007963661,0,0,0,100,SM,2464.355556,1394.322222,0.565795881,2.008707438,OtherRabiPulses,3.604645512,611156,29.72008351,21.6188773,78.3811227,543.2583888,117.8569792,107.5897335,23.34101277,52.96145173,11.48970148,19916.77036,3944.421402,1941.656298,0.104808766,17.3875,-0.4637233,-0.6844479,-0.7141408,0,2343.456404,322.2500769,6,2,3,0,11,11,7,0,2.099999905,69.69999695,13.5,26.5,0.699999988,3.400000095,20.79999924,2.400000095,95.08368201,98.10678474,99.12124874,99.79304934
312,JORHAT,18,ASSAM,266,285100,13036.1,119476.9,160548.7,0.684651175,Rainfed,Rainfed,16.35696822,23.12958435,0,NA,0,0.237256518,0,15.40084579,0,17.18570303,0,38.27798857,0,31.15495024,39.00371575,0.451007844,23.14687466,1953.666667,0.110014193,-1,0.858432502,40.2,21,0.524,87170.09091,143980.7273,1.638181818,32.77777778,12.77777778,0.395555556,760.5454545,932.6363636,1.219090909,0,0,0,0,0,0,0,0,0,32.77777778,12.77777778,0.389830508,54.29510853,0.473716358,0.025039131,0.020416097,0,0,0,100,SM,7444.644444,2998.833333,0.402817536,3.225267666,Urad,4.637000763,871722,26.23549707,3.178876561,96.82112344,625.703262,204.6386348,28.41108383,9.291953169,11.06278499,3.618125962,218078.2396,9902.200489,3855.745721,12.81485293,20.1375,-0.335777,-0.420803,-0.2598096,NA,1970.93986,240.7499855,6,2,4,0,13,13,10,0,2.400000095,49.90000153,18.70000076,42.59999847,0.899999976,19.20000076,25.39999962,2,82.68539054,95.35370692,99.62792044,99.95970258
322,KAMRUP METRO,18,ASSAM,272,115017,867,43317,46402.33333,5.660595147,Rainfed,Rainfed,98.89885808,0.163132137,0,Canal,81.31313131,3.959720643,11.36363636,31.16452818,0,0.14292675,78.03030303,27.44518434,16.69191919,16.37031022,95.03146752,1.050381545,32.99940393,1469,0.129579224,NA,0.144738379,44.66666667,27.83333333,0.625,25701.5,49451.83333,1.905,29,13.75,0.4725,272.5,415,1.27,0,0,0,0,0,0,0,0,0,29,13.75,0.474137931,55.38837846,0.587254951,0.096259527,0.062496857,0,0,0,100,SM,739,451.9666667,0.611592242,4.972815934,Urad,1.592592327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.990806563,24,-0.0908252,-0.0709507,0.1427583,0.283772,1557.278444,176.7528266,5,1,5,1,8,8,8,2,2.900000095,58.40000153,13.39999962,51.70000076,2.299999952,28.20000076,31.79999924,3.299999952,69.19260262,87.61840325,93.84303112,99.66170501
321,KAMRUP RURAL,18,ASSAM,273,405086.6,7477.3,176898.6,209076.8,2.742625813,Rainfed,Rainfed,49.80968739,2.910340089,0.098935074,Canal,20.68749287,13.80382001,0,7.383972454,15.34032607,32.67606463,82.87538479,42.62044204,213.9277163,92.15397746,108.2358717,1.640753013,26.85945223,1806.75,0.128047472,NA,1.318628568,245.4,152.1,0.62,138467.4545,232830.8182,1.709090909,160.6666667,72.33333333,0.46,4059.363636,4734.818182,1.232727273,0,0,0,0,0,0,0,0,0,160.6666667,72.33333333,0.450207469,66.22803417,1.941565796,0.117373138,0.076845765,0,0,0,100,SM,9387.833333,5550.455556,0.591239252,4.823286737,OtherRabiPulses,4.49013632,1375148,34.4492764,11.17493749,88.82506251,746.8205564,219.9959568,88.69955215,26.12882395,29.4159323,8.665249122,62355.2731,7405.908622,2456.063209,11.99558233,15.875,-0.5072842,-0.6463909,-0.4491817,56.1497917,1963.597222,216.6270396,6,1,5,0,11,11,8,1,2.599999905,42.90000153,2.5,35.59999847,0.400000006,18.89999962,22.70000076,1.399999976,70.63930264,89.3124079,95.11069292,98.26797096
314,KARBI ANALOG,18,ASSAM,287,1033400,0,126414.6,199143.4,17.05855178,Rainfed,Rainfed,50.82798117,0.53792112,0.226297851,Canal,62.5,59.60041658,0,4.448037711,33.33333333,0.176770445,70.83333333,0.501534751,32.08333333,0.134838851,345.0789383,0.741194888,50.72885716,1466.764706,0.124716728,5,2.0611468,10596.9,8345,0.79,126210,195017.2727,1.547272727,209.6666667,68.22222222,0.324444444,1286.727273,1808.181818,1.401818182,0,0,0,0,0,0,0,0,0,209.6666667,68.22222222,0.325384208,63.3764413,0.646131016,5.321240875,0.105284266,0,0,0,100,SM,5159.877778,3036.766667,0.588534612,5.010588836,OtherRabiPulses,2.591036297,843347,30.53900996,4.498080394,95.50191961,169.2819818,207.4306306,7.788852332,9.544114107,5.795432553,7.101465945,8112.221475,373.252336,277.7249646,56.3349029,11.425,-0.7488626,-1.010373,-0.9269118,19.8228283,1531.668296,183.6774204,5,1,4,1,10,10,8,2,2.5,36.70000076,5.199999809,22.60000038,0.400000006,4.5,18.20000076,1.299999952,67.25546901,77.57354287,87.2462526,95.88556146
317,KARIMGANJ,18,ASSAM,288,180900,3972.4,70734.6,101615.5,9.185745024,Rainfed,Rainfed,15.91689111,0.061562139,7.424393998,NA,76.16216216,10.03084236,3.135135135,11.91109476,3.135135135,8.011940805,99.67567568,66.74825274,15.11351351,17.92691209,39.51735765,1.27330102,26.75700809,2642.666667,0.141651,3,1.931707788,13.1,6.9,0.529,74182.90909,149112.6364,2.011818182,4.4,2.6,0.608,24.42857143,28.57142857,1.145714286,0,0,0,0,0,0,0,0,0,4.4,2.6,0.590909091,73.00353695,0.024040202,0.012891734,0.004330048,0,0,0,100,SM,1108.586111,439.075,0.396067564,1.748240954,OtherRabiPulses,1.090961626,1118986,27.85126096,7.811137573,92.18886243,753.0956329,121.7486188,66.35710337,10.72756942,30.04422333,4.85707596,20967.29511,1847.4798,836.4755675,0.157892252,12.4625,-0.7154822,-0.9469219,-0.8344622,0,2556.856031,354.8861214,6,1,3,0,10,10,7,2,1.700000048,33.5,8.300000191,23.39999962,1.200000048,5.800000191,23.20000076,2.599999905,94.21911293,97.79123057,99.18940793,99.74066065
300,KOKRAJHAR,18,ASSAM,313,312900,3109.6,85689.4,152486.6,8.099601584,Rainfed,Rainfed,51.45450616,0.46394352,0.08068583,Canal,54.36465276,4.74534187,22.68329392,24.88405976,63.66372823,14.80238857,96.81788863,21.60182221,153.7970329,25.07069277,41.15300007,1.228327958,30.77979795,2557.25,0.182450276,0,2.496848713,923.5,480,0.52,98734.81818,126824,1.278181818,415.4444444,237.4444444,0.57,2464.454545,3125,1.248181818,0,0,0,0,0,0,0,0,0,415.4444444,237.4444444,0.571543193,64.74983256,1.616177779,0.605626986,0.272446526,0,0,0,100,SM,4700.388889,2444.8,0.520127176,4.346939394,Urad,3.082493077,832201,31.29464634,0.137456077,99.86254392,628.5043145,236.3119006,0.936401406,0.352078404,0.268456376,0.100937153,28334.99027,42.21597868,12.10287443,31.41154404,8.925,-0.9110134,-1.223954,-1.107208,0,2556.702154,492.2080826,7,1,1,1,11,11,5,3,1.399999976,30.39999962,2.5,18.60000038,0.300000012,4.599999905,12.69999981,0.899999976,76.84825133,86.43256468,93.38092593,98.68308769
307,LAKHIMPUR,18,ASSAM,334,235024,3861.8,100087.2,183906,1.519674844,Rainfed,Rainfed,1.222879684,15.01643655,0,NA,84.90566038,11.80754857,39.62264151,17.09715685,71.69811321,1.464304392,90.56603774,5.076595365,138.8679245,3.97785686,45.22842513,0.608147562,21.56016822,2453.25,0.121081907,-6,1.887627591,223.7,133.9,0.6,124183.6364,127534,1.012727273,47.55555556,26.22222222,0.553333333,628.1818182,410.9090909,0.651818182,0,0,0,0,0,0,0,0,0,47.55555556,26.22222222,0.551401869,67.5256035,0.341577664,0.121638228,0.025858621,0,0,0,100,SM,4783.355556,2245.911111,0.469526274,4.463381721,Urad,2.600978519,950804,24.37622036,1.462017146,98.53798285,719.7562802,177.9125877,14.50490163,3.585386683,7.382224794,1.824771457,111216.3051,2241.288626,1140.69691,23.93408928,13.1125,-0.6920916,-0.9253138,-0.7863557,0,2485.218561,330.0969176,8,3,6,0,15,15,12,0,1.299999952,43.90000153,3.200000048,23.70000076,0.400000006,10.5,20.89999962,1,76.19964599,90.40724549,98.04948641,99.68223144
304,MORIGAON,18,ASSAM,383,158765,9166.8,91595.7,116966.9,20.1720714,Rainfed,Rainfed,19.35188818,0.62132139,1.034814023,NA,37.73423148,0.443520444,7.568891611,11.82259182,4.433557869,2.114185191,87.85058175,20.01812463,306.0918555,53.60381683,21.49876108,1.935992557,18.73103982,1473.5,0.147167906,-11,2.12397862,47.7,19,0.396,81965,137116,1.653636364,292.5555556,128.8888889,0.44,4644,4452.818182,0.952727273,0,0,0,0,0,0,0,0,0,292.5555556,128.8888889,0.440562096,70.0753803,3.970354006,0.040780768,0.250118243,0,0,0,100,SM,3153.755556,1849.088889,0.58631332,5.445666703,OtherRabiPulses,2.696280363,884125,30.22953306,7.35723218,92.64276782,863.6223349,155.0832744,73.37259472,13.17573872,30.10739143,5.406475329,7420.839704,630.4680206,258.7035058,14.28595302,11.625,-0.767247,-1.041173,-0.9422877,0,1454.082476,187.2848937,5,2,4,0,10,10,8,1,1.600000024,42.09999847,2.200000048,23.60000038,0.200000003,6.400000095,16,0.899999976,63.87728211,82.28390843,91.29609143,96.30916227
315,N.C HILLS,18,ASSAM,392,488800,0,28163.3,42542.2,12.20027483,Rainfed,Rainfed,60.03492433,0,0,Canal,0,0,0,0,0,0,0,0,0,0,488.7887456,0.735652859,52.41200847,1682.333333,0.130386155,2,1.729504478,1579.7,1184.8,0.75,14402.90909,23685.90909,1.642727273,8.333333333,4.111111111,0.493333333,49.54545455,56.45454545,1.143636364,0,0,0,0,0,0,0,0,0,8.333333333,4.111111111,0.493333333,33.85558126,0.1164619,3.713254134,0.019588393,0,0,0,100,SM,1090.633333,616.1333333,0.564931691,4.377488551,Urad,2.563650524,151613,37.05818674,27.18581265,72.81418735,84.04050736,270.9464228,11.22749591,36.1974237,6.802373159,21.93083707,11955.47148,1597.206054,967.6949942,70.92086949,14.55,-0.6432223,-0.847802,-0.7438057,0.0511902,1747.836257,223.5838607,7,2,6,0,13,13,10,0,1.299999952,37.20000076,15.30000019,24.5,0.400000006,4.900000095,30.70000076,2.099999905,74.17708365,91.29252117,99.2389743,99.72493047
305,NAGAON,18,ASSAM,395,411030,4888.9,235120.1,322447.9,9.855707785,Rainfed,Rainfed,77.6032193,0.34005459,0.314162109,Canal,27.77981315,2.6559766,38.64260854,55.50216326,16.1384869,5.338504261,93.62520608,40.78678192,433.9366184,79.97706162,53.32359373,1.438921011,21.11515935,1516.6,0.134978455,-10,2.009206573,444.6,293.1,0.654,213567,374309.6364,1.751818182,135.1111111,53.88888889,0.393333333,4495.272727,4242.090909,0.952727273,0,0,0,0,0,0,0,0,0,135.1111111,53.88888889,0.398848684,66.23302555,1.394108235,0.13788274,0.041901687,0,0,0,100,SM,11934.98889,5211.533333,0.436660091,5.1313674,OtherRabiPulses,3.701369706,2454234,29.8054675,10.41355606,89.58644394,879.0818188,147.2267926,108.4276087,18.15923013,43.6926745,7.317558146,15592.84073,1923.25037,775.0051246,4.077990826,12,-0.7494129,-0.9849117,-0.8351063,0,1498.535691,195.2367965,4,2,4,1,10,10,7,2,1.700000048,32.29999924,3.700000048,27.60000038,0.400000006,8.899999619,20.20000076,1.200000048,68.98959083,81.46718938,91.84843071,99.15374869
